time,open,high,low,close,volume,bid,ask
2020-10-18 00:00:00,1899.865,1931.281,1893.928,1901.602,401586.0,1901.602,1901.602
2020-10-25 00:00:00,1901.513,1911.271,1859.815,1878.858,431785.0,1878.858,1878.858
2020-11-01 00:00:00,1879.301,1960.238,1873.364,1951.855,483740.0,1951.855,1951.855
2020-11-08 00:00:00,1957.117,1965.419,1850.423,1889.358,481925.0,1889.358,1889.358
2020-11-15 00:00:00,1887.92,1899.0,1852.547,1870.923,393196.0,1870.923,1870.923
2020-11-22 00:00:00,1870.778,1875.988,1774.248,1786.899,382750.0,1786.899,1786.899
2020-11-29 00:00:00,1789.439,1848.052,1764.16,1839.01,416150.0,1839.01,1839.01
2020-12-06 00:00:00,1836.608,1875.208,1822.532,1839.55,419664.0,1839.55,1839.55
2020-12-13 00:00:00,1837.111,1896.101,1818.532,1881.271,415131.0,1881.271,1881.271
2020-12-20 00:00:00,1882.823,1906.667,1854.984,1879.016,374233.0,1879.016,1879.016
2020-12-27 00:00:00,1888.893,1900.29,1869.025,1894.387,311452.0,1894.387,1894.387
2021-01-03 00:00:00,1909.308,1959.29,1828.156,1849.37,570759.0,1849.37,1849.37
2021-01-10 00:00:00,1855.038,1863.726,1816.935,1826.975,512801.0,1826.975,1826.975
2021-01-17 00:00:00,1827.947,1874.996,1802.438,1855.732,424453.0,1855.732,1855.732
2021-01-24 00:00:00,1858.206,1875.519,1831.211,1847.839,489071.0,1847.839,1847.839
2021-01-31 00:00:00,1855.282,1871.716,1784.866,1814.135,525526.0,1814.135,1814.135
2021-02-07 00:00:00,1817.259,1855.299,1807.705,1824.229,407236.0,1824.229,1824.229
2021-02-14 00:00:00,1824.898,1826.927,1760.626,1784.049,459008.0,1784.049,1784.049
2021-02-21 00:00:00,1786.332,1815.906,1717.03,1734.649,637409.0,1734.649,1734.649
2021-02-28 00:00:00,1737.958,1759.715,1687.18,1700.836,752249.0,1700.836,1700.836
2021-03-07 00:00:00,1706.301,1739.804,1676.627,1726.749,621314.0,1726.749,1726.749
2021-03-14 00:00:00,1728.251,1755.478,1719.08,1745.127,591712.0,1745.127,1745.127
2021-03-21 00:00:00,1743.714,1745.401,1721.448,1732.329,508872.0,1732.329,1732.329
2021-03-28 00:00:00,1731.377,1732.835,1677.769,1729.75,426502.0,1729.75,1729.75
2021-04-04 00:00:00,1728.462,1758.645,1721.285,1743.842,497571.0,1743.842,1743.842
2021-04-11 00:00:00,1742.481,1783.789,1723.591,1776.523,538174.0,1776.523,1776.523
2021-04-18 00:00:00,1775.64,1797.756,1763.547,1777.023,523245.0,1777.023,1777.023
2021-04-25 00:00:00,1775.596,1789.896,1755.874,1768.776,521247.0,1768.776,1768.776
2021-05-02 00:00:00,1767.058,1843.262,1766.046,1830.979,504736.0,1830.979,1830.979
2021-05-09 00:00:00,1832.896,1845.923,1808.675,1843.486,500555.0,1843.486,1843.486
2021-05-16 00:00:00,1843.784,1889.986,1843.54,1881.659,455352.0,1881.659,1881.659
2021-05-23 00:00:00,1880.985,1912.616,1872.613,1903.706,408070.0,1903.706,1903.706
2021-05-30 00:00:00,1903.805,1916.446,1855.573,1891.138,378360.0,1891.138,1891.138
2021-06-06 00:00:00,1889.994,1903.673,1869.798,1877.401,385927.0,1877.401,1877.401
